state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Uttar Pradesh,Firozabad,Shikohabad,Wheat,Dara,15/09/2018,1850,1890,1865
Uttar Pradesh,Firozabad,Sirsaganj,Apple,Delicious,15/09/2018,6500,6700,6600
Uttar Pradesh,Firozabad,Sirsaganj,Bajra(Pearl Millet/Cumbu),Hybrid,15/09/2018,1220,1300,1260
Uttar Pradesh,Firozabad,Sirsaganj,Banana,Banana - Ripe,15/09/2018,1940,2140,2040
Uttar Pradesh,Firozabad,Sirsaganj,Bhindi(Ladies Finger),Bhindi,15/09/2018,1360,1560,1460
Uttar Pradesh,Firozabad,Sirsaganj,Bottle gourd,Bottle Gourd,15/09/2018,630,830,730
Uttar Pradesh,Firozabad,Sirsaganj,Brinjal,Round/Long,15/09/2018,880,1080,980
Uttar Pradesh,Firozabad,Sirsaganj,Cabbage,Cabbage,15/09/2018,1050,1250,1150
Uttar Pradesh,Firozabad,Sirsaganj,Colacasia,Colacasia,15/09/2018,1560,1760,1660
Uttar Pradesh,Firozabad,Sirsaganj,Ginger(Green),Green Ginger,15/09/2018,4950,5150,5050
Uttar Pradesh,Firozabad,Sirsaganj,Green Chilli,Green Chilly,15/09/2018,2140,2340,2240
Uttar Pradesh,Firozabad,Sirsaganj,Gur(Jaggery),Red,15/09/2018,3070,3270,3170
Uttar Pradesh,Firozabad,Sirsaganj,Maize,Hybrid,15/09/2018,1200,1300,1250
Uttar Pradesh,Firozabad,Sirsaganj,Mousambi(Sweet Lime),Mousambi,15/09/2018,2340,2540,2440
Uttar Pradesh,Firozabad,Sirsaganj,Onion,Red,15/09/2018,1230,1430,1330
Uttar Pradesh,Firozabad,Sirsaganj,Pointed gourd (Parval),Pointed gourd (Parval),15/09/2018,2340,2540,2440
Uttar Pradesh,Firozabad,Sirsaganj,Pomegranate,Pomogranate,15/09/2018,3250,3450,3350
Uttar Pradesh,Firozabad,Sirsaganj,Potato,Local,15/09/2018,1000,1300,1200
Uttar Pradesh,Firozabad,Sirsaganj,Pumpkin,Pumpkin,15/09/2018,940,1140,1040
Uttar Pradesh,Firozabad,Sirsaganj,Raddish,Raddish,15/09/2018,940,1140,1040
Uttar Pradesh,Firozabad,Sirsaganj,Rice,III,15/09/2018,2690,2890,2790
Uttar Pradesh,Firozabad,Sirsaganj,Sponge gourd,Sponge gourd,15/09/2018,1370,1570,1470
Uttar Pradesh,Firozabad,Sirsaganj,Tomato,Hybrid,15/09/2018,1370,1570,1470
Uttar Pradesh,Firozabad,Tundla,Apple,Delicious,15/09/2018,5300,5700,5500
Uttar Pradesh,Firozabad,Tundla,Bajra(Pearl Millet/Cumbu),Deshi,15/09/2018,1110,1220,1170
Uttar Pradesh,Firozabad,Tundla,Banana,Banana - Ripe,15/09/2018,1460,1610,1560
Uttar Pradesh,Firozabad,Tundla,Bhindi(Ladies Finger),Bhindi,15/09/2018,1560,1670,1610
Uttar Pradesh,Firozabad,Tundla,Bottle gourd,Bottle Gourd,15/09/2018,1310,1470,1455
Uttar Pradesh,Firozabad,Tundla,Brinjal,Round,15/09/2018,1810,1880,1860
Uttar Pradesh,Firozabad,Tundla,Cabbage,Cabbage,15/09/2018,1310,1410,1360
Uttar Pradesh,Firozabad,Tundla,Capsicum,Capsicum,15/09/2018,3810,4250,4060
Uttar Pradesh,Firozabad,Tundla,Cauliflower,African Sarson,15/09/2018,2460,2610,2510
Uttar Pradesh,Firozabad,Tundla,Coriander(Leaves),Coriander,15/09/2018,4260,4450,4360
Uttar Pradesh,Firozabad,Tundla,Cucumbar(Kheera),Cucumbar,15/09/2018,1660,1820,1720
Uttar Pradesh,Firozabad,Tundla,Ginger(Green),Green Ginger,15/09/2018,5560,5710,5610
Uttar Pradesh,Firozabad,Tundla,Green Chilli,Green Chilly,15/09/2018,1605,1710,1660
Uttar Pradesh,Firozabad,Tundla,Gur(Jaggery),Red,15/09/2018,2770,2850,2820
Uttar Pradesh,Firozabad,Tundla,Lemon,Lemon,15/09/2018,2260,2450,2310
Uttar Pradesh,Firozabad,Tundla,Mustard,Lohi Black,15/09/2018,3705,3850,3820
Uttar Pradesh,Firozabad,Tundla,Onion,Red,15/09/2018,1300,1385,1355
Uttar Pradesh,Firozabad,Tundla,Papaya,Papaya,15/09/2018,2570,2700,2620
Uttar Pradesh,Firozabad,Tundla,Pointed gourd (Parval),Pointed gourd (Parval),15/09/2018,3050,3200,3150
Uttar Pradesh,Firozabad,Tundla,Potato,Desi,15/09/2018,1210,1350,1320
Uttar Pradesh,Firozabad,Tundla,Pumpkin,Pumpkin,15/09/2018,860,920,890
Uttar Pradesh,Firozabad,Tundla,Raddish,Raddish,15/09/2018,1510,1620,1560
Uttar Pradesh,Firozabad,Tundla,Rice,III,15/09/2018,2405,2560,2520
Uttar Pradesh,Firozabad,Tundla,Sponge gourd,Sponge gourd,15/09/2018,2400,2440,2420
Uttar Pradesh,Firozabad,Tundla,Tomato,Deshi,15/09/2018,1310,1405,1360
Uttar Pradesh,Firozabad,Tundla,Wheat,Dara,15/09/2018,1720,1910,1860
Uttar Pradesh,Gautam Budh Nagar,Dadri,Apple,Kasmir/Shimla - II,15/09/2018,4550,4650,4600
Uttar Pradesh,Gautam Budh Nagar,Dadri,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/09/2018,6000,6200,6100
Uttar Pradesh,Gautam Budh Nagar,Dadri,Banana - Green,Banana - Green,15/09/2018,1630,1720,1670
Uttar Pradesh,Gautam Budh Nagar,Dadri,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,15/09/2018,5500,5700,5600
Uttar Pradesh,Gautam Budh Nagar,Dadri,Bengal Gram(Gram)(Whole),Desi (Whole),15/09/2018,5400,5500,5450
Uttar Pradesh,Gautam Budh Nagar,Dadri,Bhindi(Ladies Finger),Other,15/09/2018,1960,2040,2000
Uttar Pradesh,Gautam Budh Nagar,Dadri,Bitter gourd,Bitter Gourd,15/09/2018,1660,1740,1700
Uttar Pradesh,Gautam Budh Nagar,Dadri,Black Gram Dal (Urd Dal),Black Gram Dal,15/09/2018,6450,6650,6550
Uttar Pradesh,Gautam Budh Nagar,Dadri,Bottle gourd,Bottle Gourd,15/09/2018,1560,1640,1600
Uttar Pradesh,Gautam Budh Nagar,Dadri,Brinjal,Round/Long,15/09/2018,1960,2040,2000
Uttar Pradesh,Gautam Budh Nagar,Dadri,Cucumbar(Kheera),Cucumbar,15/09/2018,1450,1530,1490
Uttar Pradesh,Gautam Budh Nagar,Dadri,Green Chilli,Green Chilly,15/09/2018,2110,2190,2150
Uttar Pradesh,Gautam Budh Nagar,Dadri,Green Gram Dal (Moong Dal),Green Gram Dal,15/09/2018,5950,6150,6050
Uttar Pradesh,Gautam Budh Nagar,Dadri,Gur(Jaggery),Yellow,15/09/2018,3200,3300,3250
Uttar Pradesh,Gautam Budh Nagar,Dadri,Lemon,Lemon,15/09/2018,2050,2150,2100
Uttar Pradesh,Gautam Budh Nagar,Dadri,Masur Dal,Masur Dal,15/09/2018,5950,6150,6050
Uttar Pradesh,Gautam Budh Nagar,Dadri,Mousambi(Sweet Lime),Mousambi,15/09/2018,2300,2400,2350
Uttar Pradesh,Gautam Budh Nagar,Dadri,Mustard,Sarson(Black),15/09/2018,4000,4100,4050
Uttar Pradesh,Gautam Budh Nagar,Dadri,Mustard Oil,Mustard Oil,15/09/2018,8800,8900,8850
Uttar Pradesh,Gautam Budh Nagar,Dadri,Onion,Red,15/09/2018,1620,1700,1660
Uttar Pradesh,Gautam Budh Nagar,Dadri,Papaya,Papaya,15/09/2018,2050,2150,2100
Uttar Pradesh,Gautam Budh Nagar,Dadri,Pomegranate,Pomogranate,15/09/2018,3230,3330,3280
Uttar Pradesh,Gautam Budh Nagar,Dadri,Potato,Potato,15/09/2018,1310,1380,1350
Uttar Pradesh,Gautam Budh Nagar,Dadri,Pumpkin,Pumpkin,15/09/2018,1210,1290,1250
Uttar Pradesh,Gautam Budh Nagar,Dadri,Rice,III,15/09/2018,2680,2790,2730
Uttar Pradesh,Gautam Budh Nagar,Dadri,Sponge gourd,Sponge gourd,15/09/2018,1710,1790,1750
Uttar Pradesh,Gautam Budh Nagar,Dadri,Tomato,Hybrid,15/09/2018,1360,1440,1400
Uttar Pradesh,Gautam Budh Nagar,Dadri,Wheat,Dara,15/09/2018,1930,2000,1970
Uttar Pradesh,Gautam Budh Nagar,Dadri,White Peas,White Peas,15/09/2018,5200,5300,5250
Uttar Pradesh,Gautam Budh Nagar,Dankaur,Wheat,Dara,15/09/2018,1860,1908,1880
Uttar Pradesh,Gautam Budh Nagar,Javer,Bhindi(Ladies Finger),Bhindi,15/09/2018,0,1500,1400
Uttar Pradesh,Gautam Budh Nagar,Javer,Brinjal,Other,15/09/2018,0,1200,1000
Uttar Pradesh,Gautam Budh Nagar,Javer,Green Chilli,Green Chilly,15/09/2018,0,1600,1400
Uttar Pradesh,Gautam Budh Nagar,Javer,Sponge gourd,Other,15/09/2018,0,1400,1200
Uttar Pradesh,Gautam Budh Nagar,Javer,Tomato,Other,15/09/2018,0,1600,1500
Uttar Pradesh,Ghaziabad,Ghaziabad,Apple,Kasmir/Shimla - II,15/09/2018,4400,4800,4600
Uttar Pradesh,Ghaziabad,Ghaziabad,Banana - Green,Banana - Green,15/09/2018,1500,1800,1680
Uttar Pradesh,Ghaziabad,Ghaziabad,Bengal Gram(Gram)(Whole),Desi (Whole),15/09/2018,5350,5450,5400
Uttar Pradesh,Ghaziabad,Ghaziabad,Black Gram (Urd Beans)(Whole),Black Gram (Whole),15/09/2018,5850,6050,5950
Uttar Pradesh,Ghaziabad,Ghaziabad,Bottle gourd,Bottle Gourd,15/09/2018,1900,2200,2050
Uttar Pradesh,Ghaziabad,Ghaziabad,Brinjal,Round/Long,15/09/2018,1950,2250,2040
Uttar Pradesh,Ghaziabad,Ghaziabad,Cauliflower,Cauliflower,15/09/2018,3100,3300,3200
Uttar Pradesh,Ghaziabad,Ghaziabad,Cucumbar(Kheera),Cucumbar,15/09/2018,1450,1650,1530
Uttar Pradesh,Ghaziabad,Ghaziabad,Green Chilli,Green Chilly,15/09/2018,2000,2300,2150
Uttar Pradesh,Ghaziabad,Ghaziabad,Guava,Guava,15/09/2018,1300,1500,1400
Uttar Pradesh,Ghaziabad,Ghaziabad,Gur(Jaggery),Other,15/09/2018,3150,3250,3200
Uttar Pradesh,Ghaziabad,Ghaziabad,Mustard,Sarson(Black),15/09/2018,3960,4040,4000
Uttar Pradesh,Ghaziabad,Ghaziabad,Mustard Oil,Other,15/09/2018,8800,8900,8850
Uttar Pradesh,Ghaziabad,Ghaziabad,Papaya,Papaya,15/09/2018,2150,2325,2250
Uttar Pradesh,Ghaziabad,Ghaziabad,Pomegranate,Pomogranate,15/09/2018,3300,3500,3400
Uttar Pradesh,Ghaziabad,Ghaziabad,Potato,Desi,15/09/2018,1340,1400,1370
Uttar Pradesh,Ghaziabad,Ghaziabad,Raddish,Raddish,15/09/2018,1400,1600,1500
Uttar Pradesh,Ghaziabad,Ghaziabad,Rice,III,15/09/2018,2700,2750,2725
Uttar Pradesh,Ghaziabad,Ghaziabad,Tomato,Deshi,15/09/2018,1400,1550,1460
Uttar Pradesh,Ghaziabad,Ghaziabad,Wheat,Dara,15/09/2018,1960,2020,1985
Uttar Pradesh,Ghaziabad,Hapur,Apple,Delicious,15/09/2018,5600,5800,5700
Uttar Pradesh,Ghaziabad,Hapur,Banana,Other,15/09/2018,1450,1550,1500
Uttar Pradesh,Ghaziabad,Hapur,Bengal Gram(Gram)(Whole),Desi (Whole),15/09/2018,4800,5000,4900
Uttar Pradesh,Ghaziabad,Hapur,Bottle gourd,Bottle Gourd,15/09/2018,1450,1550,1500
Uttar Pradesh,Ghaziabad,Hapur,Brinjal,Round/Long,15/09/2018,1200,1300,1250
Uttar Pradesh,Ghaziabad,Hapur,Cabbage,Cabbage,15/09/2018,1050,1150,1100
Uttar Pradesh,Ghaziabad,Hapur,Green Chilli,Green Chilly,15/09/2018,1850,1950,1900
Uttar Pradesh,Ghaziabad,Hapur,Gur(Jaggery),Other,15/09/2018,2800,2950,2870
Uttar Pradesh,Ghaziabad,Hapur,Lemon,Lemon,15/09/2018,2150,2250,2200
Uttar Pradesh,Ghaziabad,Hapur,Maize,Other,15/09/2018,1360,1500,1420
Uttar Pradesh,Ghaziabad,Hapur,Mustard,Lohi Black,15/09/2018,4000,4100,4050
Uttar Pradesh,Ghaziabad,Hapur,Mustard Oil,Other,15/09/2018,9150,9250,9200
Uttar Pradesh,Ghaziabad,Hapur,Onion,Red,15/09/2018,1420,1520,1470
Uttar Pradesh,Ghaziabad,Hapur,Papaya,Other,15/09/2018,1400,1500,1450
Uttar Pradesh,Ghaziabad,Hapur,Potato,Desi,15/09/2018,1220,1320,1270
Uttar Pradesh,Ghaziabad,Hapur,Raddish,Other,15/09/2018,600,700,650
Uttar Pradesh,Ghaziabad,Hapur,Rice,III,15/09/2018,2720,2820,2780
Uttar Pradesh,Ghaziabad,Hapur,Tomato,Deshi,15/09/2018,1100,1200,1150
Uttar Pradesh,Ghaziabad,Hapur,Wheat,Dara,15/09/2018,1850,1950,1900
Uttar Pradesh,Ghaziabad,Muradnagar,Bhindi(Ladies Finger),Bhindi,15/09/2018,1400,1500,1450
Uttar Pradesh,Ghaziabad,Muradnagar,Bitter gourd,Bitter Gourd,15/09/2018,1200,1400,1350
Uttar Pradesh,Ghaziabad,Muradnagar,Bottle gourd,Bottle Gourd,15/09/2018,1300,1500,1400
Uttar Pradesh,Ghaziabad,Muradnagar,Brinjal,Brinjal,15/09/2018,900,1100,1000
Uttar Pradesh,Ghaziabad,Muradnagar,Cauliflower,Cauliflower,15/09/2018,1400,1600,1500
Uttar Pradesh,Ghaziabad,Muradnagar,Colacasia,Colacasia,15/09/2018,1300,1500,1400
Uttar Pradesh,Ghaziabad,Muradnagar,Cucumbar(Kheera),Cucumbar,15/09/2018,1200,1500,1350
Uttar Pradesh,Ghaziabad,Muradnagar,Green Chilli,Green Chilly,15/09/2018,1200,1450,1375
Uttar Pradesh,Ghaziabad,Muradnagar,Lemon,Lemon,15/09/2018,2200,2400,2300
Uttar Pradesh,Ghaziabad,Muradnagar,Raddish,Raddish,15/09/2018,300,400,350
Uttar Pradesh,Ghaziabad,Muradnagar,Tinda,Other,15/09/2018,1350,1550,1475
Uttar Pradesh,Ghazipur,Gazipur,Apple,Delicious,15/09/2018,4900,5100,5000
Uttar Pradesh,Ghazipur,Gazipur,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),15/09/2018,5400,5540,5500
Uttar Pradesh,Ghazipur,Gazipur,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/09/2018,5900,6100,6000
Uttar Pradesh,Ghazipur,Gazipur,Barley (Jau),Dara,15/09/2018,1630,1670,1650
Uttar Pradesh,Ghazipur,Gazipur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,15/09/2018,5300,5400,5350
Uttar Pradesh,Ghazipur,Gazipur,Bengal Gram(Gram)(Whole),Desi (Whole),15/09/2018,4580,4640,4600
Uttar Pradesh,Ghazipur,Gazipur,Bitter gourd,Bitter Gourd,15/09/2018,1400,1500,1450
Uttar Pradesh,Ghazipur,Gazipur,Black Gram (Urd Beans)(Whole),Black Gram (Whole),15/09/2018,5300,5400,5360
Uttar Pradesh,Ghazipur,Gazipur,Black Gram Dal (Urd Dal),Black Gram Dal,15/09/2018,6000,6200,6100
Uttar Pradesh,Ghazipur,Gazipur,Bottle gourd,Bottle Gourd,15/09/2018,900,980,940
Uttar Pradesh,Ghazipur,Gazipur,Brinjal,Brinjal,15/09/2018,1250,1350,1300
Uttar Pradesh,Ghazipur,Gazipur,Ginger(Green),Green Ginger,15/09/2018,6400,6600,6500
Uttar Pradesh,Ghazipur,Gazipur,Green Chilli,Green Chilly,15/09/2018,1750,1850,1800
Uttar Pradesh,Ghazipur,Gazipur,Gur(Jaggery),Yellow,15/09/2018,3460,3520,3500
Uttar Pradesh,Ghazipur,Gazipur,Lentil (Masur)(Whole),Masoor Gola,15/09/2018,4300,4350,4320
Uttar Pradesh,Ghazipur,Gazipur,Masur Dal,Masoor Gola,15/09/2018,4960,5040,5000
Uttar Pradesh,Ghazipur,Gazipur,Mousambi(Sweet Lime),Mousambi,15/09/2018,2700,2900,2800
Uttar Pradesh,Ghazipur,Gazipur,Mustard,Sarson(Black),15/09/2018,4000,4030,4020
Uttar Pradesh,Ghazipur,Gazipur,Mustard Oil,Mustard Oil,15/09/2018,9700,9740,9720
Uttar Pradesh,Ghazipur,Gazipur,Onion,Onion,15/09/2018,1150,1250,1200
Uttar Pradesh,Ghazipur,Gazipur,Potato,Potato,15/09/2018,1270,1350,1300
Uttar Pradesh,Ghazipur,Gazipur,Rice,Fine,15/09/2018,2900,2940,2920
Uttar Pradesh,Ghazipur,Gazipur,Rice,III,15/09/2018,2280,2320,2300
Uttar Pradesh,Ghazipur,Gazipur,Tomato,Tomato,15/09/2018,1270,1340,1300
Uttar Pradesh,Ghazipur,Gazipur,Wheat,Dara,15/09/2018,1760,1800,1780
Uttar Pradesh,Ghazipur,Gazipur,White Peas,White Peas,15/09/2018,4200,4400,4300
Uttar Pradesh,Ghazipur,Jangipura,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/09/2018,5900,6000,5950
Uttar Pradesh,Ghazipur,Jangipura,Barley (Jau),Dara,15/09/2018,1600,1650,1630
Uttar Pradesh,Ghazipur,Jangipura,Bengal Gram(Gram)(Whole),Desi (Whole),15/09/2018,4560,4600,4580
Uttar Pradesh,Ghazipur,Jangipura,Black Gram Dal (Urd Dal),Black Gram Dal,15/09/2018,6000,6130,6080
Uttar Pradesh,Ghazipur,Jangipura,Brinjal,Round/Long,15/09/2018,1260,1350,1300
Uttar Pradesh,Ghazipur,Jangipura,Ginger(Green),Green Ginger,15/09/2018,6350,6450,6400
Uttar Pradesh,Ghazipur,Jangipura,Green Chilli,Green Chilly,15/09/2018,1760,1840,1800
Uttar Pradesh,Ghazipur,Jangipura,Gur(Jaggery),Red,15/09/2018,3460,3500,3480
Uttar Pradesh,Ghazipur,Jangipura,Lentil (Masur)(Whole),Masoor Gola,15/09/2018,4260,4300,4280
Uttar Pradesh,Ghazipur,Jangipura,Mustard,Sarson(Black),15/09/2018,3980,4030,4000
Uttar Pradesh,Ghazipur,Jangipura,Onion,Red,15/09/2018,1100,1200,1160
Uttar Pradesh,Ghazipur,Jangipura,Potato,Red,15/09/2018,1250,1340,1300
Uttar Pradesh,Ghazipur,Jangipura,Rice,III,15/09/2018,2260,2300,2280
Uttar Pradesh,Ghazipur,Jangipura,Tomato,Tomato,15/09/2018,1240,1400,1300
Uttar Pradesh,Ghazipur,Jangipura,Wheat,Dara,15/09/2018,1750,1790,1770
Uttar Pradesh,Ghazipur,Yusufpur,Apple,Delicious,15/09/2018,4800,5000,4900
Uttar Pradesh,Ghazipur,Yusufpur,Banana - Green,Banana - Green,15/09/2018,700,800,750
Uttar Pradesh,Ghazipur,Yusufpur,Pomegranate,Pomogranate,15/09/2018,4000,4200,4100
Uttar Pradesh,Ghazipur,Yusufpur,Potato,Potato,15/09/2018,1200,1300,1250
Uttar Pradesh,Ghazipur,Yusufpur,Wheat,Dara,15/09/2018,1720,1740,1735
Uttar Pradesh,Gonda,Gonda,Apple,Delicious,15/09/2018,6580,6620,6600
Uttar Pradesh,Gonda,Gonda,Banana - Green,Banana - Green,15/09/2018,1080,1120,1100
Uttar Pradesh,Gonda,Gonda,Bengal Gram(Gram)(Whole),Desi (Whole),15/09/2018,5170,5190,5180
Uttar Pradesh,Gonda,Gonda,Bottle gourd,Bottle Gourd,15/09/2018,1180,1220,1200
Uttar Pradesh,Gonda,Gonda,Brinjal,Round/Long,15/09/2018,1580,1620,1600
Uttar Pradesh,Gonda,Gonda,Green Chilli,Green Chilly,15/09/2018,2740,2760,2750
Uttar Pradesh,Gonda,Gonda,Gur(Jaggery),Pathari,15/09/2018,3440,3460,3450
Uttar Pradesh,Gonda,Gonda,Lemon,Lemon,15/09/2018,4340,4370,4350
Uttar Pradesh,Gonda,Gonda,Lentil (Masur)(Whole),Masoor Gola,15/09/2018,4255,4275,4265
Uttar Pradesh,Gonda,Gonda,Maize,Yellow,15/09/2018,1240,1260,1250
Uttar Pradesh,Gonda,Gonda,Mousambi(Sweet Lime),Mousambi,15/09/2018,3240,3280,3260
Uttar Pradesh,Gonda,Gonda,Mustard,Sarson(Black),15/09/2018,3430,3450,3440
Uttar Pradesh,Gonda,Gonda,Onion,Red,15/09/2018,1340,1360,1350
Uttar Pradesh,Gonda,Gonda,Paddy(Dhan),Common,15/09/2018,1440,1460,1450
Uttar Pradesh,Gonda,Gonda,Potato,Desi,15/09/2018,1420,1440,1430
Uttar Pradesh,Gonda,Gonda,Rice,III,15/09/2018,2280,2300,2290
Uttar Pradesh,Gonda,Gonda,Tomato,Deshi,15/09/2018,1390,1420,1400
Uttar Pradesh,Gonda,Gonda,Wheat,Dara,15/09/2018,1780,1800,1790
Uttar Pradesh,Gonda,Gonda,White Peas,White Peas,15/09/2018,4150,4170,4160
Uttar Pradesh,Gonda,Karnailganj,Bottle gourd,Bottle Gourd,15/09/2018,900,930,920
Uttar Pradesh,Gonda,Karnailganj,Brinjal,Brinjal,15/09/2018,1200,1250,1220
Uttar Pradesh,Gonda,Karnailganj,Mousambi(Sweet Lime),Mousambi,15/09/2018,3100,3150,3120
Uttar Pradesh,Gonda,Karnailganj,Onion,White,15/09/2018,1500,1530,1520
Uttar Pradesh,Gonda,Karnailganj,Potato,Desi,15/09/2018,1400,1430,1420
Uttar Pradesh,Gonda,Karnailganj,Tomato,Deshi,15/09/2018,1400,1430,1420
Uttar Pradesh,Gonda,Karnailganj,Wheat,Dara,15/09/2018,1740,1755,1750
Uttar Pradesh,Gonda,Nawabganj,Banana - Green,Banana - Green,15/09/2018,1000,0,1100
Uttar Pradesh,Gonda,Nawabganj,Onion,White,15/09/2018,2000,0,2100
Uttar Pradesh,Gorakhpur,Chorichora,Apple,Apple,15/09/2018,5240,5500,5340
Uttar Pradesh,Gorakhpur,Chorichora,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/09/2018,5710,5820,5760
Uttar Pradesh,Gorakhpur,Chorichora,Banana - Green,Banana - Green,15/09/2018,870,970,910
Uttar Pradesh,Gorakhpur,Chorichora,Bengal Gram(Gram)(Whole),Desi (Whole),15/09/2018,4630,4730,4670
Uttar Pradesh,Gorakhpur,Chorichora,Garlic,Garlic,15/09/2018,1920,2020,1950
Uttar Pradesh,Gorakhpur,Chorichora,Ginger(Green),Green Ginger,15/09/2018,4570,4670,4610
Uttar Pradesh,Gorakhpur,Chorichora,Green Chilli,Green Chilly,15/09/2018,1625,1700,1655
Uttar Pradesh,Gorakhpur,Chorichora,Gur(Jaggery),Red,15/09/2018,3490,3560,3520
Uttar Pradesh,Gorakhpur,Chorichora,Onion,Red,15/09/2018,1300,1400,1340
Uttar Pradesh,Gorakhpur,Chorichora,Potato,Potato,15/09/2018,1250,1350,1290
Uttar Pradesh,Gorakhpur,Chorichora,Rice,III,15/09/2018,2130,2230,2170
Uttar Pradesh,Gorakhpur,Chorichora,Tomato,Tomato,15/09/2018,1380,1480,1420
Uttar Pradesh,Gorakhpur,Chorichora,Wheat,Dara,15/09/2018,1705,1770,1735
Uttar Pradesh,Gorakhpur,Gorakhpur,Apple,Apple,15/09/2018,5500,5750,5600
Uttar Pradesh,Gorakhpur,Gorakhpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/09/2018,5680,5800,5745
Uttar Pradesh,Gorakhpur,Gorakhpur,Banana - Green,Banana - Green,15/09/2018,800,900,845
Uttar Pradesh,Gorakhpur,Gorakhpur,Barley (Jau),Dara,15/09/2018,1625,1700,1655
Uttar Pradesh,Gorakhpur,Gorakhpur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,15/09/2018,5195,5295,5235
Uttar Pradesh,Gorakhpur,Gorakhpur,Bengal Gram(Gram)(Whole),Desi (Whole),15/09/2018,4585,4685,4625
Uttar Pradesh,Gorakhpur,Gorakhpur,Bhindi(Ladies Finger),Bhindi,15/09/2018,1325,1400,1355
Uttar Pradesh,Gorakhpur,Gorakhpur,Bitter gourd,Bitter Gourd,15/09/2018,1420,1490,1450
Uttar Pradesh,Gorakhpur,Gorakhpur,Black Gram (Urd Beans)(Whole),Black Gram (Whole),15/09/2018,5375,5480,5435
Uttar Pradesh,Gorakhpur,Gorakhpur,Black Gram Dal (Urd Dal),Black Gram Dal,15/09/2018,6075,6200,6130
Uttar Pradesh,Gorakhpur,Gorakhpur,Bottle gourd,Bottle Gourd,15/09/2018,725,790,755
Uttar Pradesh,Gorakhpur,Gorakhpur,Brinjal,Brinjal,15/09/2018,1290,1370,1320
Uttar Pradesh,Gorakhpur,Gorakhpur,Capsicum,Capsicum,15/09/2018,3285,3400,3335
Uttar Pradesh,Gorakhpur,Gorakhpur,Cucumbar(Kheera),Cucumbar,15/09/2018,1455,1530,1485
Uttar Pradesh,Gorakhpur,Gorakhpur,Garlic,Garlic,15/09/2018,1900,2000,1935
Uttar Pradesh,Gorakhpur,Gorakhpur,Ginger(Green),Green Ginger,15/09/2018,4500,4590,4535
Uttar Pradesh,Gorakhpur,Gorakhpur,Green Chilli,Green Chilly,15/09/2018,1385,1460,1415
Uttar Pradesh,Gorakhpur,Gorakhpur,Green Gram (Moong)(Whole),Green (Whole),15/09/2018,5570,5670,5610
Uttar Pradesh,Gorakhpur,Gorakhpur,Green Gram Dal (Moong Dal),Green Gram Dal,15/09/2018,6375,6475,6415
Uttar Pradesh,Gorakhpur,Gorakhpur,Gur(Jaggery),Red,15/09/2018,3450,3535,3485
Uttar Pradesh,Gorakhpur,Gorakhpur,Lemon,Lemon,15/09/2018,2100,2200,2140
Uttar Pradesh,Gorakhpur,Gorakhpur,Lentil (Masur)(Whole),Masoor Gola,15/09/2018,4215,4300,4255
Uttar Pradesh,Gorakhpur,Gorakhpur,Maize,Yellow,15/09/2018,1415,1480,1445
Uttar Pradesh,Gorakhpur,Gorakhpur,Mousambi(Sweet Lime),Mousambi,15/09/2018,2385,2500,2435
Uttar Pradesh,Gorakhpur,Gorakhpur,Mustard,Lohi Black,15/09/2018,3655,3745,3695
Uttar Pradesh,Gorakhpur,Gorakhpur,Onion,Red,15/09/2018,1360,1460,1400
Uttar Pradesh,Gorakhpur,Gorakhpur,Paddy(Dhan),Paddy Coarse,15/09/2018,1525,1600,1565
Uttar Pradesh,Gorakhpur,Gorakhpur,Papaya,Papaya,15/09/2018,2080,2180,2120
Uttar Pradesh,Gorakhpur,Gorakhpur,Pointed gourd (Parval),Pointed gourd (Parval),15/09/2018,2500,2600,2545
Uttar Pradesh,Gorakhpur,Gorakhpur,Pomegranate,Pomogranate,15/09/2018,4290,4430,4340
Uttar Pradesh,Gorakhpur,Gorakhpur,Potato,Potato,15/09/2018,1180,1280,1220
Uttar Pradesh,Gorakhpur,Gorakhpur,Pumpkin,Pumpkin,15/09/2018,980,1050,1010
Uttar Pradesh,Gorakhpur,Gorakhpur,Rice,III,15/09/2018,2120,2240,2170
Uttar Pradesh,Gorakhpur,Gorakhpur,Ridgeguard(Tori),Ridgeguard(Tori),15/09/2018,1325,1400,1365
Uttar Pradesh,Gorakhpur,Gorakhpur,Tomato,Tomato,15/09/2018,1400,1510,1440
Uttar Pradesh,Gorakhpur,Gorakhpur,Wheat,Dara,15/09/2018,1700,1800,1740
Uttar Pradesh,Gorakhpur,Sehjanwa,Arhar Dal(Tur Dal),Arhar Dal(Tur),15/09/2018,5730,5790,5760
Uttar Pradesh,Gorakhpur,Sehjanwa,Banana - Green,Banana - Green,15/09/2018,950,1030,990
